species,num_genomes,rep_number,centroid_90,centroid_99
571325,103,7,2221,2911
571325,103,8,2300,2945
571325,103,9,2366,3021
571325,10,3,1809,1931
571325,10,4,1767,1874
571325,10,5,1719,1800
571325,10,6,1796,1916
571325,10,7,1661,1723
571325,10,8,1769,1834
571325,10,9,1792,1927
571325,11,0,1973,2055
571325,11,1,1770,1904
571325,11,2,1810,1945
571325,11,3,1784,1925
571325,114,0,2566,3417
571325,114,1,2722,3427
571325,114,2,2496,3306
571325,114,3,2787,3598
571325,114,4,2542,3341
571325,114,5,2613,3453
571325,114,6,2463,3256
571325,114,7,2588,3311
571325,114,8,2497,3291
571325,114,9,2566,3311
571325,11,4,1751,1841
571325,11,5,1798,1924
571325,11,6,1713,1776
571325,11,7,1789,1897
571325,11,8,1815,1991
571325,11,9,1802,1854
571325,12,0,1772,1908
571325,12,1,1825,1960
571325,12,2,1785,1927
571325,12,3,1752,1844
571325,12,4,1816,1946
571325,12,5,1715,1778
571325,12,6,1799,1917
571325,127,0,2619,3515
571325,127,1,2663,3477
571325,127,2,2490,3302
571325,127,3,2721,3582
571325,127,4,2760,3579
571325,127,5,2399,3124
571325,127,6,2801,3668
571325,127,7,2868,3749
571325,127,8,2581,3380
571325,127,9,2596,3436
571325,12,7,1815,1997
571325,12,8,1823,1919
571325,12,9,1788,1902
571325,14,0,1819,1992
571325,141,0,2491,3357
571325,141,1,2808,3709
571325,141,2,2923,3877
571325,141,3,2732,3601
571325,141,4,2670,3532
571325,141,5,2693,3509
571325,141,6,2646,3605
571325,141,7,2742,3570
571325,141,8,2751,3745
571325,141,9,2722,3642
571325,14,1,1765,1862
571325,14,2,1817,1948
571325,14,3,1749,1852
571325,14,4,1838,1988
571325,14,5,1899,2108
571325,14,6,1871,2000
571325,14,7,1799,1939
571325,14,8,1945,2113
571325,14,9,1852,1993
571325,15,0,1766,1864
571325,15,1,1855,1996
571325,15,2,1749,1857
571325,15,3,1838,1990
571325,15,4,1912,2122
571325,15,5,1888,2024
571325,156,0,2813,3816
571325,156,1,2777,3778
571325,156,2,2736,3653
571325,156,3,2822,3777
571325,156,4,2931,3849
571325,156,5,2771,3815
571325,156,6,2644,3610
571325,156,7,2706,3708
571325,156,8,2666,3574
571325,156,9,2903,3864
571325,15,6,1799,1943
571325,15,7,1946,2120
571325,15,8,1857,2000
571325,15,9,1847,1966
571325,17,0,1780,1892
571325,17,1,1849,2009
571325,17,2,1914,2127
571325,17,3,1931,2081
571325,174,0,2828,3816
571325,174,1,2861,3850
571325,174,2,2957,4064
571325,174,3,2796,3789
571325,174,4,2525,3437
571325,174,5,2929,3886
571325,174,6,2715,3726
571325,174,7,2733,3823
571325,174,8,2784,3813
571325,174,9,2571,3564
571325,17,4,1869,2030
571325,17,5,1973,2175
571325,17,6,1867,2025
571325,17,7,1850,1983
571325,17,8,1851,1969
571325,17,9,1821,1971
571325,19,0,1975,2205
571325,19,1,1946,2101
571325,19,2,1868,2029
571325,193,0,2679,3754
571325,193,1,3026,4036
571325,193,2,3029,4207
571325,193,3,2896,3922
571325,193,4,2778,3899
571325,193,5,2888,3972
571325,193,6,2938,3925
571325,193,7,2636,3749
571325,193,8,2635,3718
571325,193,9,2996,4101
571325,19,3,1983,2189
571325,19,4,1892,2075
571325,19,5,1870,2017
571325,19,6,1947,2116
571325,19,7,1854,2068
571325,19,8,2030,2337
571325,19,9,1781,1921
571325,2,0,1122,1123
571325,21,0,2072,2232
571325,21,1,2008,2226
571325,21,2,1893,2086
571325,21,3,1885,2046
571325,21,4,1945,2124
571325,215,0,2787,3912
571325,215,1,2952,4149
571325,215,2,2725,3882
571325,215,3,3092,4264
571325,215,4,2979,4224
571325,215,5,3051,4215
571325,215,6,2807,3983
571325,215,7,3097,4272
571325,215,8,2777,4013
571325,215,9,3038,4203
571325,21,5,1868,2085
571325,21,6,2053,2388
571325,21,7,1852,2022
571325,21,8,1967,2194
571325,21,9,2137,2380
571325,2,1,1433,1445
571325,2,2,1533,1541
571325,23,0,1906,2101
571325,23,1,1920,2126
571325,23,2,1967,2181
571325,23,3,1900,2131
571325,23,4,2059,2415
571325,23,5,1855,2029
571325,23,6,2013,2304
571325,23,7,2197,2478
571325,238,0,2944,4240
571325,238,1,2884,4132
571325,238,2,3110,4279
571325,238,3,3100,4332
571325,238,4,3042,4272
571325,238,5,3076,4335
571325,238,6,3051,4324
571325,238,7,2926,4148
571325,238,8,2941,4125
571325,238,9,2957,4136
571325,23,8,1823,1973
571325,23,9,2042,2292
571325,2,3,1214,1218
571325,2,4,1228,1233
571325,2,5,1514,1524
571325,26,0,1947,2226
571325,26,1,2095,2491
571325,26,2,1863,2064
571325,26,3,2032,2389
571325,26,4,2204,2497
571325,265,0,3109,4373
571325,265,1,3223,4579
571325,265,2,3063,4392
571325,265,3,3041,4300
571325,265,4,3151,4356
571325,265,5,3285,4557
571325,265,6,2963,4276
571325,265,7,3236,4536
571325,265,8,3089,4404
571325,265,9,3195,4561
571325,26,5,1824,1986
571325,26,6,2081,2376
571325,26,7,1915,2101
571325,26,8,2260,2486
571325,26,9,1907,2083
571325,2,6,1534,1543
571325,2,7,1316,1317
571325,2,8,1287,1289
571325,29,0,2056,2418
571325,29,1,2233,2536
571325,29,2,1830,2000
571325,29,3,2082,2390
571325,294,0,3064,4436
571325,294,1,3290,4682
571325,294,2,3244,4621
571325,294,3,3186,4537
571325,294,4,3301,4673
571325,294,5,3249,4655
571325,294,6,3333,4741
571325,294,7,3045,4389
571325,294,8,3284,4682
571325,294,9,3321,4733
571325,29,4,1984,2200
571325,29,5,2288,2556
571325,29,6,1948,2173
571325,29,7,2151,2367
571325,29,8,2155,2510
571325,29,9,2000,2296
571325,2,9,1363,1370
571325,3,0,1490,1505
571325,3,1,1598,1608
571325,32,0,2082,2393
571325,32,1,1988,2213
571325,32,2,2292,2571
571325,32,3,1950,2181
571325,32,4,2151,2376
571325,32,5,2160,2517
571325,326,0,3349,4815
571325,326,1,3353,4820
571325,326,2,3348,4814
571325,326,3,3352,4817
571325,326,4,3350,4816
571325,326,5,3349,4815
571325,326,6,3353,4820
571325,326,7,3353,4817
571325,326,8,3295,4747
571325,326,9,3353,4820
571325,32,6,2024,2344
571325,32,7,2122,2450
571325,32,8,2013,2270
571325,32,9,1990,2279
571325,3,2,1376,1390
571325,3,3,1593,1605
571325,3,4,1564,1579
571325,3,5,1562,1573
571325,36,0,2172,2439
571325,36,1,2174,2553
571325,36,2,2043,2417
571325,36,3,2153,2556
571325,36,4,2029,2300
571325,36,5,2032,2383
571325,36,6,2132,2474
571325,36,7,2097,2470
571325,36,8,2119,2453
571325,36,9,1909,2180
571325,3,6,1366,1371
571325,3,7,1350,1355
571325,3,8,1543,1551
571325,3,9,1357,1363
571325,40,0,2080,2418
571325,40,1,2047,2420
571325,40,2,2174,2535
571325,40,3,2304,2684
571325,40,4,2164,2507
571325,40,5,1992,2289
571325,40,6,2134,2566
571325,40,7,2069,2478
571325,40,8,2130,2391
571325,40,9,2066,2486
571325,4,0,1599,1610
571325,4,1,1492,1511
571325,4,2,1646,1666
571325,4,3,1568,1584
571325,44,0,2178,2558
571325,44,1,2103,2470
571325,44,2,2143,2599
571325,44,3,2092,2559
571325,44,4,2166,2443
571325,44,5,2113,2552
571325,44,6,2111,2470
571325,44,7,2163,2539
571325,44,8,2455,2891
571325,44,9,2038,2387
571325,4,4,1571,1583
571325,4,5,1605,1620
571325,4,6,1380,1390
571325,4,7,1811,1821
571325,4,8,1512,1523
571325,49,0,2145,2596
571325,49,1,2118,2506
571325,49,2,2174,2563
571325,49,3,2461,2915
571325,49,4,2086,2451
571325,49,5,2253,2632
571325,49,6,2293,2753
571325,49,7,2243,2824
571325,49,8,2188,2649
571325,49,9,2056,2366
571325,4,9,1731,1782
571325,5,0,1552,1577
571325,5,1,1647,1669
571325,5,2,1570,1588
571325,5,3,1569,1586
571325,5,4,1640,1660
571325,55,0,2313,2814
571325,55,1,2259,2868
571325,55,2,2196,2686
571325,55,3,2164,2495
571325,55,4,2168,2643
571325,55,5,2472,3018
571325,55,6,2257,2669
571325,55,7,2027,2392
571325,55,8,2186,2633
571325,55,9,2232,2685
571325,5,5,1504,1525
571325,5,6,1836,1854
571325,5,7,1536,1557
571325,5,8,1734,1792
571325,5,9,1592,1633
571325,6,0,1653,1673
571325,61,0,2262,2697
571325,61,1,2144,2602
571325,61,2,2200,2651
571325,61,3,2250,2745
571325,61,4,2360,2810
571325,61,5,2163,2657
571325,61,6,2335,2826
571325,61,7,2124,2703
571325,61,8,2268,2803
571325,61,9,2186,2660
571325,6,1,1607,1634
571325,6,2,1597,1663
571325,6,3,1728,1771
571325,6,4,1518,1543
571325,6,5,1930,1960
571325,6,6,1622,1663
571325,67,0,2339,2846
571325,67,1,2131,2734
571325,67,2,2320,2888
571325,67,3,2192,2673
571325,67,4,2203,2711
571325,67,5,2242,2833
571325,67,6,2487,3016
571325,67,7,2100,2601
571325,67,8,2319,2825
571325,67,9,2209,2760
571325,6,7,1785,1847
571325,6,8,1629,1681
571325,6,9,1687,1759
571325,7,0,1636,1674
571325,7,1,1597,1669
571325,7,2,1777,1841
571325,7,3,1541,1568
571325,7,4,1932,1972
571325,75,0,2341,2895
571325,75,1,2239,2807
571325,75,2,2189,2760
571325,75,3,2304,2858
571325,75,4,2654,3358
571325,75,5,2312,2923
571325,75,6,2236,2823
571325,75,7,2367,2918
571325,75,8,2549,3199
571325,75,9,2148,2629
571325,7,5,1625,1668
571325,7,6,1789,1862
571325,7,7,1630,1687
571325,7,8,1691,1767
571325,7,9,1662,1763
571325,8,0,1666,1763
571325,8,1,1813,1922
571325,8,2,1548,1577
571325,83,0,2620,3308
571325,83,1,2190,2711
571325,83,2,2501,3157
571325,83,3,2378,2997
571325,83,4,2422,3146
571325,83,5,2391,3017
571325,83,6,2368,2958
571325,83,7,2427,3083
571325,83,8,2289,2876
571325,83,9,2489,3178
571325,8,3,1959,2025
571325,8,4,1673,1722
571325,8,5,1791,1872
571325,8,6,1634,1697
571325,8,7,1693,1771
571325,8,8,1663,1768
571325,8,9,1650,1704
571325,9,0,1889,2031
571325,9,1,1749,1834
571325,92,0,2562,3353
571325,92,1,2476,3118
571325,92,2,2741,3474
571325,92,3,2500,3075
571325,92,4,2439,3068
571325,92,5,2798,3522
571325,92,6,2372,3093
571325,92,7,2537,3206
571325,92,8,2505,3181
571325,92,9,2463,3126
571325,9,2,1966,2043
571325,9,3,1729,1805
571325,9,4,1808,1921
571325,9,5,1653,1736
571325,9,6,1716,1797
571325,9,7,1787,1899
571325,9,8,1656,1713
571325,9,9,1767,1830
595185,10,0,1692,6170
595185,10,1,1571,4997
595185,102,0,3219,26346
595185,102,1,3294,27284
595185,102,2,3398,27773
595185,102,3,3356,27995
595185,102,4,3376,27964
595185,102,5,3290,26859
595185,102,6,3408,28888
595185,102,7,3392,28350
595185,102,8,3221,25956
595185,102,9,3458,29096
595185,10,2,1699,6868
595185,10,3,1668,5349
595185,10,4,1606,5815
595185,10,5,1930,6930
595185,10,6,1776,6076
595185,10,7,1672,5535
595185,10,8,1571,5637
595185,10,9,1663,5391
595185,11,0,1613,5501
595185,11,1,1738,7216
595185,11,2,1712,5591
595185,113,0,3529,30925
595185,113,1,3350,28753
595185,113,2,3375,27993
595185,113,3,3315,28314
595185,113,4,3557,29865
595185,113,5,3296,29340
595185,113,6,3488,29779
595185,113,7,3574,30525
595185,113,8,3403,28912
595185,113,9,3414,29922
595185,11,3,1631,6242
595185,11,4,1974,7542
595185,11,5,1818,6659
595185,11,6,1779,6332
595185,11,7,1635,6277
595185,11,8,1736,5703
595185,11,9,1711,6359
595185,12,0,1816,7693
595185,12,1,1735,5860
595185,12,2,1673,6748
595185,12,3,1995,7892
595185,12,4,1854,7202
595185,12,5,1837,6893
595185,126,0,3544,30749
595185,126,1,3701,32917
595185,126,2,3545,31629
595185,126,3,3477,31246
595185,126,4,3778,31042
595185,126,5,3445,30023
595185,126,6,3576,29598
595185,126,7,3556,31292
595185,126,8,3672,30957
595185,126,9,3603,31744
595185,12,6,1678,6803
595185,12,7,1789,6172
595185,12,8,1752,6846
595185,12,9,1780,7190
595185,140,0,3738,33543
595185,140,1,3623,33206
595185,140,2,3748,33155
595185,140,3,3453,32011
595185,140,4,3783,32572
595185,140,5,3679,32436
595185,140,6,3678,32798
595185,140,7,3728,33330
595185,140,8,3617,32160
595185,140,9,3537,31071
595185,14,0,1696,7213
595185,14,1,2029,8517
595185,14,2,1911,8053
595185,14,3,1867,7350
595185,14,4,1756,7702
595185,14,5,1873,7277
595185,14,6,1819,7556
595185,14,7,1862,7986
595185,14,8,1807,7291
595185,14,9,1753,7533
595185,15,0,2038,8667
595185,15,1,1933,8376
595185,15,2,1884,7629
595185,15,3,1788,8011
595185,15,4,1915,7871
595185,155,0,3763,34372
595185,155,1,3924,35013
595185,155,2,3770,33361
595185,155,3,3850,35385
595185,155,4,3824,36076
595185,155,5,3815,34938
595185,155,6,3738,34808
595185,155,7,3719,34846
595185,155,8,3846,34110
595185,155,9,4046,37242
595185,15,5,1834,7861
595185,15,6,1885,8435
595185,15,7,1833,7678
595185,15,8,1781,8026
595185,15,9,1840,7216
595185,17,0,1959,8699
595185,17,1,1914,9067
595185,17,2,1955,8429
595185,173,0,3947,36824
595185,173,1,3937,36286
595185,173,2,3903,36061
595185,173,3,3986,37703
595185,173,4,4013,37145
595185,173,5,3978,36959
595185,173,6,4027,36256
595185,173,7,3928,36916
595185,173,8,3997,37251
595185,173,9,3803,36207
595185,17,3,1926,8973
595185,17,4,1964,9314
595185,17,5,1885,8342
595185,17,6,1831,8866
595185,17,7,1889,7699
595185,17,8,1873,7626
595185,17,9,2026,9085
595185,19,0,2005,9230
595185,19,1,1994,9610
595185,192,0,4136,40192
595185,192,1,4058,39436
595185,192,2,4132,39001
595185,192,3,4102,40171
595185,192,4,4005,37893
595185,192,5,4185,38468
595185,192,6,4086,39896
595185,192,7,4127,38439
595185,192,8,3993,37784
595185,192,9,4124,39376
595185,19,2,2019,10268
595185,19,3,1975,8972
595185,19,4,1909,9724
595185,19,5,1979,8394
595185,19,6,1966,8587
595185,19,7,2079,9960
595185,19,8,1957,8436
595185,19,9,2051,8898
595185,2,0,1135,1349
595185,21,0,2050,10842
595185,21,1,2018,9436
595185,21,2,1950,10525
595185,213,0,4276,41484
595185,213,1,4359,41289
595185,213,2,4196,41356
595185,213,3,4275,40735
595185,213,4,4357,42309
595185,213,5,4080,39395
595185,213,6,4259,42412
595185,213,7,4342,41971
595185,213,8,4214,41526
595185,213,9,4133,40177
595185,21,3,2013,8857
595185,21,4,2019,9180
595185,21,5,2114,10639
595185,21,6,2013,9008
595185,21,7,2179,9881
595185,21,8,2119,10633
595185,21,9,2052,10081
595185,2,1,1260,1771
595185,2,2,1007,1491
595185,23,0,2042,11174
595185,23,1,2073,9173
595185,23,2,2076,10048
595185,23,3,2171,11277
595185,23,4,2108,9596
595185,23,5,2238,10656
595185,23,6,2175,11401
595185,237,0,4492,43691
595185,237,1,4325,44430
595185,237,2,4328,42635
595185,237,3,4430,43063
595185,237,4,4470,44272
595185,237,5,4407,42803
595185,237,6,4456,43816
595185,237,7,4452,43386
595185,237,8,4417,44059
595185,237,9,4468,44077
595185,23,7,2105,10852
595185,23,8,1976,10130
595185,23,9,1972,9703
595185,2,3,1006,1490
595185,2,4,1213,1812
595185,2,5,1177,1702
595185,26,0,2232,12093
595185,26,1,2198,11173
595185,26,2,2300,11719
595185,263,0,4553,45871
595185,263,1,4611,45895
595185,263,2,4534,45562
595185,263,3,4572,45984
595185,263,4,4661,46285
595185,263,5,4569,44996
595185,263,6,4478,45980
595185,263,7,4475,45633
595185,263,8,4633,45670
595185,263,9,4528,45050
595185,26,3,2275,12466
595185,26,4,2199,11903
595185,26,5,2101,11028
595185,26,6,2057,10798
595185,26,7,2190,11205
595185,26,8,2174,11916
595185,26,9,2123,11908
595185,2,6,1180,1738
595185,2,7,1215,1677
595185,2,8,1034,1508
595185,29,0,2335,13482
595185,29,1,2253,12705
595185,292,0,4693,48099
595185,292,1,4699,48010
595185,292,2,4704,47674
595185,292,3,4730,48680
595185,292,4,4694,48672
595185,292,5,4781,48723
595185,292,6,4757,49049
595185,292,7,4649,48232
595185,292,8,4709,48796
595185,292,9,4668,47523
595185,29,2,2168,11883
595185,29,3,2138,11850
595185,29,4,2237,11900
595185,29,5,2205,12439
595185,29,6,2182,12504
595185,29,7,2276,13096
595185,29,8,2359,13509
595185,29,9,2199,11401
595185,2,9,1014,1376
595185,3,0,1320,2245
595185,3,1,1144,1970
595185,32,0,2275,12621
595185,32,1,2267,12758
595185,32,2,2288,13413
595185,32,3,2224,13165
595185,32,4,2344,13832
595185,325,0,4907,51743
595185,325,1,4879,50768
595185,325,2,4881,51336
595185,325,3,4902,50341
595185,325,4,4899,50844
595185,325,5,4919,50734
595185,325,6,4906,51278
595185,325,7,4860,51401
595185,325,8,4902,50741
595185,325,9,4919,51379
595185,32,5,2403,14253
595185,32,6,2258,12287
595185,32,7,2253,13203
595185,32,8,2289,13505
595185,32,9,2369,14126
595185,3,2,1242,2160
595185,3,3,1280,2428
595185,3,4,1252,2336
595185,3,5,1334,2620
595185,360,0,5061,53728
595185,360,1,5069,53685
595185,360,2,5061,53525
595185,360,3,5069,53670
595185,360,4,5071,53684
595185,360,5,5068,53630
595185,360,6,5069,53744
595185,360,7,5069,53700
595185,360,8,5067,53714
595185,360,9,5069,53743
595185,36,0,2470,15138
595185,36,1,2470,15405
595185,36,2,2423,14293
595185,36,3,2316,14372
595185,36,4,2363,14675
595185,36,5,2464,15007
595185,36,6,2296,13897
595185,36,7,2494,14696
595185,36,8,2341,13843
595185,36,9,2364,14050
595185,3,6,1339,2404
595185,3,7,1148,2144
595185,3,8,1183,2137
595185,3,9,1286,2566
595185,40,0,2429,15801
595185,40,1,2563,16122
595185,40,2,2411,15688
595185,40,3,2551,15643
595185,40,4,2413,14952
595185,40,5,2448,15133
595185,40,6,2503,14994
595185,40,7,2411,14988
595185,40,8,2347,14106
595185,40,9,2413,14383
595185,4,0,1318,2840
595185,4,1,1398,3047
595185,4,2,1318,2894
595185,4,3,1268,2673
595185,44,0,2465,15812
595185,44,1,2512,15837
595185,44,2,2589,16332
595185,44,3,2453,15822
595185,44,4,2453,15321
595185,44,5,2502,15605
595185,44,6,2731,16504
595185,44,7,2540,16230
595185,44,8,2483,16395
595185,44,9,2484,14740
595185,4,4,1400,3099
595185,4,5,1384,2874
595185,4,6,1349,3118
595185,4,7,1270,2508
595185,4,8,1397,3381
595185,49,0,2586,16576
595185,49,1,2810,17944
595185,49,2,2688,18215
595185,49,3,2536,17630
595185,49,4,2557,15758
595185,49,5,2492,16564
595185,49,6,2861,19107
595185,49,7,2684,18405
595185,49,8,2644,17353
595185,49,9,2580,17136
595185,4,9,1362,2713
595185,5,0,1493,3617
595185,5,1,1375,3487
595185,5,2,1297,3064
595185,5,3,1418,3483
595185,54,0,2574,17771
595185,54,1,2883,19799
595185,54,2,2759,19928
595185,54,3,2773,18561
595185,54,4,2688,18352
595185,54,5,2800,20268
595185,54,6,2845,20637
595185,54,7,2664,17746
595185,54,8,2757,18827
595185,54,9,2796,19446
595185,5,4,1488,3778
595185,5,5,1440,3647
595185,5,6,1339,2823
595185,5,7,1434,3866
595185,5,8,1423,3169
595185,5,9,1336,3030
595185,60,0,2914,21824
595185,60,1,2780,19251
595185,60,2,2906,20459
595185,60,3,2931,20939
595185,60,4,2675,19654
595185,60,5,2865,21384
595185,60,6,2888,19709
595185,60,7,2740,19504
595185,60,8,2838,19919
595185,60,9,2822,20539
595185,6,0,1474,3921
595185,6,1,1371,3704
595185,6,2,1448,3829
595185,6,3,1515,4068
595185,6,4,1523,4222
595185,6,5,1374,3173
595185,6,6,1517,4625
595185,67,0,2843,20413
595185,67,1,2932,21377
595185,67,2,2900,21732
595185,67,3,3024,21666
595185,67,4,3069,22554
595185,67,5,3004,22749
595185,67,6,3010,22325
595185,67,7,2812,21035
595185,67,8,2929,21356
595185,67,9,2874,21614
595185,6,7,1486,3944
595185,6,8,1375,3367
595185,6,9,1696,4732
595185,7,0,1388,3933
595185,7,1,1545,4623
595185,7,2,1545,4558
595185,7,3,1558,4656
595185,74,0,2876,22185
595185,74,1,3043,22501
595185,74,2,2975,22748
595185,74,3,3045,23665
595185,74,4,3011,23055
595185,74,5,3032,22204
595185,74,6,2897,21527
595185,74,7,2913,22298
595185,74,8,2926,22717
595185,74,9,3118,23799
595185,7,4,1417,3534
595185,7,5,1571,5305
595185,7,6,1510,4241
595185,7,7,1473,4280
595185,7,8,1776,5346
595185,7,9,1588,4698
595185,8,0,1582,5073
595185,8,1,1606,5072
595185,8,2,1616,5276
595185,83,0,3238,25522
595185,83,1,3073,24112
595185,83,2,2965,23255
595185,83,3,3144,25626
595185,83,4,3151,25623
595185,83,5,3013,23661
595185,83,6,2988,23673
595185,83,7,3169,25903
595185,83,8,3089,24509
595185,83,9,3166,25138
595185,8,3,1460,3910
595185,8,4,1628,5910
595185,8,5,1548,4570
595185,8,6,1502,4617
595185,8,7,1884,6124
595185,8,8,1695,5176
595185,8,9,1576,4927
595185,9,0,1616,5284
595185,9,1,1665,5838
595185,92,0,3239,26473
595185,92,1,3171,25476
595185,92,2,3123,25481
595185,92,3,3293,26311
595185,92,4,3137,25395
595185,92,5,3146,24757
595185,92,6,3288,26017
595185,92,7,3155,27255
595185,92,8,3299,25396
595185,92,9,3253,26242
595185,9,2,1523,4468
595185,9,3,1673,6492
595185,9,4,1630,5009
595185,9,5,1537,5105
595185,9,6,1926,6693
595185,9,7,1732,5479
595185,9,8,1644,5264
595185,9,9,1516,5133
611554,10,0,2431,3318
611554,10,1,2339,2791
611554,10,2,2422,3182
611554,10,3,2587,4080
611554,10,4,2334,3122
611554,10,5,2294,3704
611554,10,6,2267,2676
611554,107,0,4354,8390
611554,107,1,3794,7145
611554,107,2,4470,8767
611554,107,3,3990,8380
611554,107,4,4040,7663
611554,107,5,3951,7573
611554,107,6,4364,8444
611554,107,7,4316,7847
611554,107,8,4483,8344
611554,107,9,3980,7461
611554,10,7,2182,2630
611554,10,8,2388,3927
611554,10,9,2530,3952
611554,11,0,2367,2869
611554,11,1,2429,3199
611554,11,2,2605,4107
611554,11,3,2349,3148
611554,11,4,2685,4105
611554,11,5,2336,3426
611554,11,6,2294,2753
611554,11,7,2418,4009
611554,11,8,2559,3983
611554,119,0,4239,7514
611554,119,1,3997,7744
611554,119,2,4194,8553
611554,119,3,4547,8856
611554,119,4,4327,9001
611554,119,5,4419,8314
611554,119,6,3908,7634
611554,119,7,4444,8828
611554,119,8,4618,8949
611554,119,9,4533,9076
611554,11,9,2442,3308
611554,12,0,2439,3234
611554,12,1,2667,4226
611554,12,2,2365,3159
611554,12,3,2698,4121
611554,12,4,2393,3531
611554,12,5,2294,2756
611554,12,6,2451,4082
611554,12,7,2617,4091
611554,12,8,2466,3352
611554,12,9,2694,3907
611554,13,0,2705,4303
611554,13,1,2415,3286
611554,13,2,2712,4139
611554,133,0,4687,9233
611554,133,1,4485,8213
611554,133,2,4526,8500
611554,133,3,4201,8922
611554,133,4,4003,8012
611554,133,5,4654,9216
611554,133,6,4730,9230
611554,133,7,4659,9325
611554,133,8,4490,8399
611554,133,9,4436,8994
611554,13,3,2394,3533
611554,13,4,2336,2921
611554,13,5,2496,4165
611554,13,6,2617,4092
611554,13,7,2480,3405
611554,13,8,2694,3907
611554,13,9,2116,2507
611554,147,0,4683,9469
611554,147,1,4599,9296
611554,147,2,4545,8554
611554,147,3,4806,9490
611554,147,4,4845,9450
611554,147,5,4618,8516
611554,147,6,4780,9220
611554,147,7,4479,8553
611554,147,8,4808,9357
611554,147,9,4841,9519
611554,15,0,2827,4294
611554,15,1,2402,3552
611554,15,2,2336,2926
611554,15,3,2590,4352
611554,15,4,2750,4463
611554,15,5,2549,3833
611554,15,6,2723,3945
611554,15,7,2275,2681
611554,15,8,2551,4009
611554,15,9,2591,3612
611554,16,0,2410,3582
611554,16,1,2344,2994
611554,16,2,2591,4364
611554,16,3,2767,4512
611554,164,0,4708,9365
611554,164,1,4647,8573
611554,164,2,4772,9467
611554,164,3,4846,9676
611554,164,4,4780,9379
611554,164,5,4739,9492
611554,164,6,4854,9211
611554,164,7,4784,9468
611554,164,8,4837,9610
611554,164,9,4644,8878
611554,16,4,2550,3837
611554,16,5,2723,3953
611554,16,6,2288,2699
611554,16,7,2573,4031
611554,16,8,2613,3656
611554,16,9,2704,4840
611554,18,0,2591,4374
611554,18,1,2768,4519
611554,182,0,4888,9787
611554,182,1,4514,9396
611554,182,2,4803,9735
611554,182,3,4463,9228
611554,182,4,4571,9565
611554,182,5,5000,10066
611554,182,6,4978,9967
611554,182,7,4814,9178
611554,182,8,4972,9820
611554,182,9,5016,9995
611554,18,2,2723,4580
611554,18,3,2744,4003
611554,18,4,2300,2718
611554,18,5,2657,4159
611554,18,6,2614,3669
611554,18,7,2709,4857
611554,18,8,2446,3916
611554,18,9,2921,5179
611554,20,0,2718,4579
611554,201,0,5076,10177
611554,201,1,5083,10189
611554,201,2,5084,10191
611554,201,3,5075,10137
611554,201,4,5075,10180
611554,201,5,5083,10189
611554,201,6,5079,10154
611554,201,7,5078,10161
611554,201,8,5082,10187
611554,201,9,5083,10188
611554,20,1,2760,4041
611554,20,2,2330,2770
611554,20,3,2671,4197
611554,20,4,2624,3700
611554,20,5,2845,5125
611554,20,6,2479,4026
611554,20,7,2944,5220
611554,20,8,2524,4063
611554,20,9,2824,3696
611554,2,0,1898,1998
611554,2,1,1583,1593
611554,22,0,2384,2890
611554,22,1,2717,4307
611554,22,2,2711,3847
611554,22,3,2890,5243
611554,22,4,2570,4145
611554,22,5,2946,5222
611554,22,6,2595,4291
611554,22,7,2898,3810
611554,22,8,2540,3285
611554,22,9,2943,4722
611554,2,2,1831,2071
611554,2,3,1707,1782
611554,2,4,1842,2079
611554,25,0,2944,5391
611554,25,1,2766,4765
611554,25,2,2946,5224
611554,25,3,2630,4342
611554,25,4,3124,4167
611554,25,5,2593,3362
611554,25,6,2978,4776
611554,25,7,3017,5522
611554,25,8,2962,4507
611554,25,9,2811,4935
611554,2,5,1802,2004
611554,2,6,1540,1751
611554,27,0,2983,5312
611554,27,1,2765,4501
611554,27,2,3149,4232
611554,27,3,2608,3413
611554,27,4,2980,4783
611554,27,5,3027,5555
611554,27,6,3062,4736
611554,27,7,2910,5090
611554,27,8,3101,5732
611554,27,9,2986,5653
611554,2,7,1665,1717
611554,2,8,1992,2506
611554,2,9,1820,1836
611554,30,0,2617,3434
611554,30,1,2986,4825
611554,30,2,3121,5681
611554,30,3,3209,5849
611554,30,4,2959,5249
611554,30,5,3143,5799
611554,30,6,3158,5911
611554,30,7,3265,5806
611554,30,8,2938,5365
611554,30,9,3310,5523
611554,3,0,1610,1627
611554,3,1,1895,2174
611554,3,2,1796,1884
611554,3,3,1939,2242
611554,34,0,2999,5307
611554,34,1,3164,5887
611554,34,2,3245,6078
611554,34,3,3306,5891
611554,34,4,3003,5500
611554,34,5,3365,5625
611554,34,6,4027,7350
611554,34,7,3079,5576
611554,34,8,2757,4968
611554,34,9,3068,5630
611554,3,4,1891,2141
611554,3,5,1685,1949
611554,3,6,1906,1967
611554,37,0,3352,5966
611554,37,1,3050,5639
611554,37,2,3494,5855
611554,37,3,4045,7389
