cluster_90_id	Dysp_0056	Dysp_0032	Dysp_0007	Dysp_0041	Dysp_0008	Dysp_0004	Dysp_0020	Dysp_0123	Dysp_0139	Dysp_0120	Dysp_0152	VMG_0001	Dysp_0109	VMG_0024	VMG_0118	VMG_0073	VMG_0080	VMG_0066	VMG_0156	VMG_0159	VMG_0081	VMG_0006	VMG_0072	VMG_0139	VMG_0057	VMG_0048	Dysp_0163	VMG_0147	Dysp_0097	Dysp_0108	Dysp_0098
GCA_014654855.1_01500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1
GCA_007826985.1_00045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00123	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
GCA_014654855.1_00283	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01627	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCF_000014425.1_00323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000283135.1_01891	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_007785965.1_01108	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1
GCA_007826985.1_00330	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00514	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00804	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GCA_014654855.1_00364	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00859	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01769	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0
GCA_014654855.1_01851	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000177035.2_01929	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0
GCA_007826985.1_00409	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCA_007826985.1_00446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00608	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1
GCA_014654855.1_00886	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1
GCA_014654855.1_01672	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000014425.1_01417	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1
GCF_000177035.2_01923	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0
GCF_001546525.1_01179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1
GCA_007826985.1_00063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00265	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00620	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00868	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1
GCA_014654855.1_01254	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	0
GCA_014654855.1_01620	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000175055.1_01393	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	0
GCF_008868535.1_00932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_007826985.1_00660	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01566	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCA_014654855.1_00794	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000175055.1_00799	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0
GCF_000283135.1_01897	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001546525.1_01278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GCA_007826985.1_00116	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GCA_007826985.1_00346	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1
GCA_007826985.1_00390	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000014425.1_00467	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000014425.1_01416	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0
GCF_000155935.2_02186	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1
GCA_014654855.1_00690	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01752	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCA_014654855.1_01908	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1
GCA_014654855.1_00361	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00349	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00865	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00870	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1
GCA_007826985.1_00275	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1
GCA_014654855.1_00053	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCA_014654855.1_01512	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1
GCA_014654855.1_01770	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0
GCF_000014425.1_00242	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1
GCA_014654855.1_01931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_003437055.1_01341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_007786195.1_01063	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1
GCA_007826985.1_00466	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1
GCA_014654855.1_00400	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCA_014654855.1_00979	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1
GCA_014654855.1_01213	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCA_014654855.1_01969	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01336	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
GCF_000014425.1_00235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_001064985.1_00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000175055.1_00236	1	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0
GCA_014654855.1_00835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01687	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
GCA_014654855.1_01845	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000155935.2_00251	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00540	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00563	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
GCA_007826985.1_00888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01711	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000014425.1_01892	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1
GCF_001064985.1_00991	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000014425.1_01043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000175055.1_01013	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1
GCA_014654855.1_00116	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCF_000014425.1_00973	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	0
GCA_014654855.1_00713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCA_007826985.1_00282	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1
GCA_007826985.1_00802	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0
GCA_007826985.1_00907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00041	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GCA_007826985.1_00170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00481	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1
GCA_014654855.1_00562	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCF_000014425.1_00122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000014425.1_00979	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	0
GCF_000175055.1_01382	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0
GCA_007826985.1_00467	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1
GCA_007826985.1_00909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00347	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01267	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01675	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01844	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000177415.1_00379	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000283135.1_00472	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GCA_007826985.1_00607	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1
GCA_014654855.1_01478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000615125.1_00705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCF_002287905.1_01528	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
GCF_000014425.1_00989	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1
GCF_000283135.1_01901	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_007826985.1_00198	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1
GCA_007826985.1_00834	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00270	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1
GCF_000283135.1_00469	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1
GCF_002863445.1_01402	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00327	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00501	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00646	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCA_014654855.1_00525	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000175055.1_01180	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1
GCA_014654855.1_00605	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00857	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCA_014654855.1_00058	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00281	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1
GCA_007826985.1_00629	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00730	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00042	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCA_014654855.1_00170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00877	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1
GCA_014654855.1_01376	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01980	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000177035.2_01932	1	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1
GCF_002863425.1_01405	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_007826985.1_00897	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCA_014654855.1_01167	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0
GCA_014654855.1_01435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01485	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_005844525.1_01610	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_007785965.1_01140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_007826985.1_00055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00252	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1
GCF_008868535.1_00850	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GCA_007826985.1_00129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000175055.1_01291	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0
GCA_007826985.1_00407	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCA_014654855.1_00796	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000155935.2_01863	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
GCF_007785995.1_01819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00792	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCA_007826985.1_00906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00780	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01206	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
GCA_014654855.1_01872	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GCF_000014425.1_01697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCF_000283135.1_00457	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
GCA_007826985.1_00912	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
GCF_000615125.1_01286	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
GCF_002287905.1_00062	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
GCF_007785965.1_00325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_007826985.1_00316	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1
GCA_014654855.1_00188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_00199	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1
GCF_000014425.1_01059	1	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
GCA_014654855.1_00167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_014654855.1_01546	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0
GCF_000175055.1_01782	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1	1
GCF_001064985.1_00766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_007826985.1_00496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCA_007826985.1_00774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GCF_000155935.2_01790	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
